-73.0371704099999,41.5592880250001
-72.00779572399991,41.8574079970001
-72.6384201049999,41.6659011840001
-72.6793687589999,41.2851016500001
-73.53361511200001,41.05487442
-72.9392929079999,41.2983932500001
-71.8750853319999,41.7188141220001
-73.1227951049999,41.8042831420001
-72.8318010989999,41.9955334410001
-72.5921325679999,41.279266357
-72.6529541019999,41.8199157710001
-72.6553726199999,41.5585441590001
-73.0039705569999,41.92958041500011
-72.95585632299991,41.2963867190001
-72.0782501759999,41.5101586230001
-72.1023635859999,41.3744621280001
-72.37466082099991,41.734027068
-73.01127624499991,41.265415192
-72.82890319799991,41.6046371460001
-72.8173446659999,41.5398521420001
-72.67797724099999,41.7673903560001
-72.00133514399991,41.604988098
-73.07675170900001,41.3447456360001
-72.6835250849999,41.7705841060001
-71.9954605099999,41.42552948000011
-72.6744918819999,41.75357055700001
-72.12322637799991,41.8728776360001
-71.97399636099991,41.525371254
-72.0661544799999,41.6406631470001
-73.32309395599989,41.2232244850001
-72.6930756659999,41.7693788320001
-72.8986663819999,41.5785255430001
-72.9003982539999,41.3321113590001
-72.90001678499991,41.3312835690001
-72.7091598509999,41.7807121280001
-72.0478363039999,41.45216369600011
-71.9135808539999,41.6077023990001
-72.0633748419999,41.3168236910001
-72.2163844159999,41.349755325
-72.8307919299999,41.8099072240001
-72.67239379899991,41.7635726930001
-72.7508454619999,42.02998077400011
-72.0784912109999,41.5349044800001
-72.33265623599991,41.57335441600011
-73.2085825449999,41.5380175530001
-73.30825042699991,41.4126663210001
-72.80450348299991,41.33151103900011
-72.78235626199999,41.2857093810001
-72.78570556599991,41.2858543400001
-73.45178768299991,41.3982470550001
-72.0845662719999,41.61726468200001
-73.0413813559999,41.5530337270001
-72.65769280000001,41.8146929710001
-72.6821746829999,41.759056091
-72.82466125499991,41.413455963
-72.96611359499991,41.9295372460001
-73.42464446999991,41.3203239440001
-72.6970596309999,41.7880401610001
-72.6757431029999,41.756896973
-72.9000942349999,41.5913393700001
-72.9248428339999,41.565822601
-72.0983505249999,41.35723877
-73.1885147089999,41.175521851
-73.18385903299991,41.16758152200001
-73.38400268599992,41.3096122740001
-73.1978759769999,41.3491630550001
-73.2108713899999,41.1710128730001
-72.6802096229999,41.7678677740001
-72.7418823239999,41.73254776000001
-72.8069458009999,41.2865829470001
-72.10952062099992,41.5567179760001
-73.1818335119999,41.212361065
-73.3916627859999,41.7011365530001
-72.74346160899999,41.7447471620001
-72.9438640019999,41.3244666830001
-73.29234612799991,42.0107863600001
-72.80017089799991,41.8798217770001
-72.9403762819999,41.6748733520001
-73.208267212,41.6395988460001
-72.5045270939999,41.5729286580001
